Date,AMZN,POM,L,A,FMC,PEG,CSCO,PAYX,CHRW,EXPD,SYY,CCI,GOOGL,PEP,WEC
2015-06-04,430.78,6076.9199,40.14,40.54,56.47,40.91,28.61,48.19,63.35,47.56,37.52,83.67,551.69,94.14,46.28
2015-06-05,426.95,6153.8501,40.13,40.31,56.07,40.41,28.58,48.43,64.18,47.945,37.09,82.78,549.53,93.05,45.51
2015-06-08,423.5,6230.77,39.72,39.95,55.58,40.14,28.275,48.055,63.35,46.79,37.06,82.59,543.48,92.84,45.21
2015-06-09,425.48,6461.54,39.66,40.12,55.13,40.14,28.24,47.69,63.77,46.79,37.1,81.98,542.16,93.07,45.2
2015-06-10,430.77,6461.54,40.59,40.52,55.55,40.24,28.66,48.1,63.82,47.52,37.23,82.26,552.6,93.69,45.28
2015-06-11,432.97,6461.54,40.47,40.53,55.52,40.4,28.86,48.25,64.32,48.3,37.13,82.93,550.04,94.09,45.87
2015-06-12,429.92,6076.9199,40.01,39.84,55.06,39.7,28.54,47.995,63.7,48.095,36.92,82.7,547.47,93.74,45.57
2015-06-15,423.67,6307.6899,39.51,39.52,54.9,40.01,28.48,47.49,63.75,47.96,37.01,82.64,543,92.64,45.53
2015-06-16,427.26,6307.6899,39.54,39.79,55.37,40.19,28.71,47.71,63.93,47.71,37.25,82.93,544.87,93.55,46.05
2015-06-17,427.81,6307.6899,39.47,39.6,55.63,40.49,28.93,47.795,64.025,47.81,37.31,82.6,546.6,94.05,46.35
2015-06-18,439.39,6307.6899,39.65,39.9,55.81,41.18,29.21,48.24,64.8,48.42,37.4,83.5,556.18,95.23,47
2015-06-19,434.92,5923.0801,39.27,39.49,54.94,40.99,29.03,48.1,64.21,48.04,37.38,82.79,557.52,94.86,46.58
2015-06-22,436.29,5538.46,39.61,39.81,55.22,40.72,28.94,48.79,64.16,48.37,37.6,82.66,559.68,95.6,46.28
2015-06-23,445.99,5153.8501,39.57,39.6,55.01,40.17,28.785,48.8,63.77,47.92,37.59,82.82,563.39,95.6,45.89
2015-06-24,440.84,5461.54,39.14,40.19,53.54,39.61,28.51,48.145,62.6,47.04,38.75,82.21,558.57,95.29,45.78
2015-06-25,440.1,5461.54,38.76,40.05,53.21,39.14,28.4,48.23,62.47,46.86,38.3,81.92,557.95,94.83,45.79
2015-06-26,438.1,5461.54,38.97,40.02,53.48,39.59,28.28,47.99,63.04,46.97,38.37,81.54,553.06,94.91,46.21
2015-06-29,429.86,5307.6899,38.18,38.74,51.77,39.22,27.54,46.795,61.69,45.89,37.54,80.46,541.25,93.69,45.16
2015-06-30,434.09,5230.77,38.51,38.58,52.55,39.28,27.46,46.88,62.39,46.105,36.1,80.3,540.04,93.34,44.97
2015-07-01,437.39,5230.77,38.85,39.26,51.79,39.45,27.35,47.31,62.27,46.3,35.99,81.07,543.3,94.52,45.93
2015-07-02,437.71,5384.6201,38.69,39.58,51.46,39.94,27.33,47.645,63.06,46.17,35.92,81.11,547.34,94.66,46.65
2015-07-06,436.04,5461.54,38.6,39.36,50.3,40.33,27.22,48.17,62.16,45.35,35.68,80.76,545.62,94.4,46.74
2015-07-07,436.72,5307.6899,38.86,39.79,49.99,41.64,27.36,48.01,63.2,45.335,36.03,81.65,550.03,96.4,47.87
2015-07-08,429.7,5307.6899,38.21,38.75,48.72,41.38,26.99,47.32,61.89,44.44,36.05,80.52,541.7,95.61,47.42
2015-07-09,434.39,5307.6899,38.4,38.92,48.67,41.2,26.91,47.43,62.16,44.72,36,80.44,544.65,94.59,46.81
2015-07-10,443.51,5230.77,38.83,39.4,49.52,41.26,27.28,47.78,63.55,45.17,36.05,81.34,556.11,95.55,47.26
2015-07-13,455.57,5384.6201,39.17,39.96,50.18,40.98,27.79,48.39,64.83,45.91,36.12,80.89,571.73,97.22,47.21
2015-07-14,465.57,5384.6201,38.95,40.49,50.9,40.88,28.03,48.17,64.32,45.68,36.17,81.53,584.18,97.13,47.22
2015-07-15,461.19,5230.77,38.88,40.13,50.3,41.05,28.11,47.76,63.04,45.13,36.03,81.24,583.96,96.35,47.39
2015-07-16,475.48,5230.77,38.97,40.34,50.27,41.89,28.32,47.91,63.32,45.07,36.14,81.69,601.78,96.9,48.42
2015-07-17,483.01,5230.77,38.57,39.95,49.75,41.41,28.18,47.45,63,44.82,36.35,81.09,699.62,96.78,47.86
2015-07-20,488.1,5076.9199,38.42,40.06,49.46,41.34,28.03,47.3,63.67,44.98,36.27,81.99,692.84,97.31,47.6
2015-07-21,488,5076.9199,38.35,39.57,48.99,40.49,27.84,47.27,65.39,45.75,36.3,80.79,695.35,96.93,47.52
2015-07-22,488.27,5384.6201,38.11,40.33,48.83,40.76,27.53,47.27,65.25,45.27,36.22,80.61,695.1,97.17,48.03
2015-07-23,482.18,5230.77,37.79,40.25,48.86,39.76,28.01,46.65,64.42,44.52,36.14,83.26,674.73,96.87,47.1
2015-07-24,529.42,5230.77,37.82,39.31,47.82,39.78,28.4,46.11,64.31,44.26,36,82.43,654.77,96.18,47.12
2015-07-27,531.41,5153.8501,37.76,39.61,47.22,40.19,28.21,46.28,64.76,44.41,35.78,82.56,658.27,95.66,47.68
2015-07-28,526.03,5076.9199,38.15,40.45,48.24,40.3,28.21,46.61,66.73,45.31,36.02,82.26,659.66,96.11,48.06
2015-07-29,529,5076.9199,38.3,40.4,48.07,40.68,28.4,46.71,69.85,46.67,36.25,82.12,661.43,96.53,48.16
2015-07-30,536.76,5153.8501,38.31,40.97,48.37,41.26,28.3,46.23,69.87,46.68,36.06,81.47,664.56,96.63,48.77
2015-07-31,536.15,5153.8501,38.11,40.95,48.54,41.67,28.42,46.4,70.15,46.87,36.31,81.91,657.5,96.35,49
2015-08-03,535.03,5153.8501,37.09,41,48.46,41.63,28.36,47.52,70.72,47.08,36.27,81.88,664.72,97.45,49.37
2015-08-04,531.9,5000,37.51,40.62,48.69,40.64,28.03,47.69,70.42,47.68,36.45,82,661.28,97.81,48.64
2015-08-05,537.01,5000,37.7,40.72,48.5,41.19,28.27,48.27,70.31,48.54,36.76,82.25,673.29,99.19,48.67
2015-08-06,529.46,5000,37.97,40.12,49.07,41.6,28.21,47.56,69.67,47.95,36.25,82.04,670.15,99.15,49.25
2015-08-07,522.62,5307.6899,37.94,39.99,47.37,42.44,28.15,47.62,68.85,48.05,36.93,82.34,664.39,99.1,50.04
2015-08-10,524,5307.6899,39.05,40.47,49.22,41.92,28.59,48.1,69.58,48.72,37.59,83.55,663.14,99.09,49.74
2015-08-11,527.46,5307.6899,39.03,39.42,48.31,42.47,28.02,47.88,69.84,48.71,37.97,84.18,690.3,98.62,50.49
2015-08-12,525.91,5307.6899,38.8,38.89,47.39,42.5,27.9,47.81,69.1,48.5,38.63,84.95,691.47,98.38,50.96
2015-08-13,529.66,5307.6899,38.81,38.56,46.48,42.31,28.7,48.13,68.71,48.72,38.52,84.85,686.51,98.79,50.96
2015-08-14,531.52,5307.6899,38.99,38.65,46.5,42.91,29.03,48.3,69.4,49.28,41.38,86.07,689.37,99.23,51.34
2015-08-17,535.22,5384.6201,38.82,38.82,47.72,43.15,28.825,48.37,69.69,49.25,41.15,86.34,694.11,99.86,51.29
2015-08-18,535.02,5461.54,38.77,39.02,47.46,43.03,28.25,48.45,69.75,49.66,41.15,85.33,688.73,99.77,51.27
2015-08-19,532.92,5153.8501,38.45,38.4,46.96,43.48,27.8,48.01,70.83,49.79,40.96,85.43,694.04,98.99,51.53
2015-08-20,515.78,5384.6201,37.79,37.51,45.9,43.2,27.04,47.3,69.22,49.5,40.55,84.39,679.48,97.98,51.47
2015-08-21,494.47,5384.6201,37.08,36.23,44.64,42.04,26.47,45.69,67.24,48.2,39.7,82.67,644.03,96.25,51.3
2015-08-24,463.37,5461.54,36.11,34.68,43.14,40.65,25.19,43.99,65.16,46.74,39.26,79.93,618.11,91.83,48.77
2015-08-25,466.37,5384.6201,35.36,34.36,40.26,39.89,24.62,42.92,64.14,47.49,39.04,79.53,612.47,89.64,47.08
2015-08-26,500.77,5461.54,35.79,35.62,40.27,40.27,25.68,44.62,67.26,48.94,39.95,81.64,659.74,92.49,47.72
2015-08-27,518.37,5153.8501,36.52,36.64,42.31,40.94,26.17,45.25,67.82,49.92,40.3,84.02,667.96,93.6,48.19
2015-08-28,518.01,5153.8501,36.53,36.51,42.4,40.52,26,44.95,67.24,49.66,39.91,83.75,659.69,93.53,48.2
2015-08-31,512.89,5307.6899,36.45,36.31,42.31,40.25,25.88,44.66,67.43,48.97,39.87,83.39,647.82,92.93,47.65
2015-09-01,496.54,5307.6899,35.72,34.75,40.54,38.98,25.12,43.46,66,48.02,39.08,81.46,629.56,91.33,46.76
2015-09-02,510.55,5307.6899,36.06,35.53,41.71,38.95,25.65,44.49,68.74,49.88,39.77,82.27,644.91,91.64,46.7
2015-09-03,504.72,5000,36.48,35.75,42.31,39.36,25.9,44.7,68.2,49.09,39.91,82.32,637.05,92.13,47.02
2015-09-04,499,5000,36.09,35.06,41.48,38.36,25.52,44.31,67.7,47.86,39.57,81.04,628.96,90.92,46.57
2015-09-08,517.54,5000,36.61,36.21,42.33,39.1,26.3,45.58,68.94,48.86,40.07,82.37,643.88,92.37,47.27
2015-09-09,516.89,5230.77,36.09,35.54,41.33,38.64,25.94,45.34,68.83,48.34,39.6,80.8,643.41,90.83,46.87
2015-09-10,522.24,5000,36.24,35.86,41.33,38.88,26.26,45.3,69,48.39,39.37,79.29,651.08,91.06,47.24
2015-09-11,529.44,4846.1499,36.31,35.96,41.6,39.32,26.02,45.71,68.68,49.03,39.95,78.63,655.3,91.62,47.88
2015-09-14,521.38,4538.46,36.1,35.55,40.3,39.3,25.7,45.31,68.6,48.74,39.88,78.71,652.47,91.2,48.23
2015-09-15,522.37,4846.1499,36.37,36.15,40.26,39.59,25.98,45.97,69.49,49.3,39.46,78.37,665.07,92.06,48.27
2015-09-16,527.39,4923.0801,36.56,36.52,40.12,40.15,26.07,46.28,69.79,48.87,39.53,78.35,665.52,93.07,48.42
2015-09-17,538.87,4923.0801,36.27,36.4,38.79,40.6,25.88,46.69,69.03,48.69,39.51,77.99,671.67,93.37,49.19
2015-09-18,540.26,4923.0801,35.81,35.74,37.76,40.34,25.54,46.53,67.57,46.71,39.48,77.41,660.92,93.05,49.33
2015-09-21,548.39,4769.23,36.23,35.69,37.5,40.61,25.54,46.65,68.52,47.33,39.85,77.65,666.98,93.71,49.51
2015-09-22,538.4,5076.9199,35.88,35.05,37.05,39.67,25.14,46.03,66.86,46.23,39.35,76.58,653.2,92.37,49.25
2015-09-23,536.07,5076.9199,35.69,34.95,36.35,39.94,25.28,46.39,67.4,46.015,39.45,76.83,653.29,92.4,49.48
2015-09-24,533.75,5230.77,35.72,34.55,34.97,40.15,25.41,46.34,67.53,46,39.71,76.78,654.91,92.47,50.19
2015-09-25,524.25,5230.77,35.97,34.45,34.46,40.89,26.025,46.69,68.53,46.82,39.73,78.75,640.15,93.47,51.01
2015-09-28,504.06,5230.77,35.4,33.37,32.99,40.59,25.66,45.76,67.86,46.08,38.72,77.57,624.25,92.47,50.98
2015-09-29,496.07,5230.77,35.65,33.74,32.93,40.91,25.64,46.01,68.15,46.53,38.93,77.53,622.61,93.04,51.12
2015-09-30,511.89,5230.77,36.14,34.33,33.91,42.16,26.25,47.63,67.78,47.05,38.97,78.87,638.37,94.3,52.22
2015-10-01,520.72,5230.77,35.37,33.74,33.87,41.34,25.73,48.14,67.71,47.76,38.61,79.59,642,93.85,52.08
2015-10-02,532.54,5230.77,35.55,34.67,35.05,42.35,25.76,47.77,68.81,47.94,39.4,79.94,656.99,94.16,52.62
2015-10-05,543.68,5076.9199,36.64,35.34,35.82,42.73,26.85,48.68,70.04,48.75,40.21,81.42,671.68,95.81,52.75
2015-10-06,537.48,5076.9199,36.74,34.9,36.24,42.88,27.23,48.53,70.24,48.88,40.08,80.75,671.64,97.07,52.13
2015-10-07,541.94,5076.9199,36.55,35.54,37.33,42.33,27.54,49.47,70.18,49.27,40.56,81.25,670,98.52,51.66
2015-10-08,533.16,5230.77,36.78,36.01,38.7,42.9,27.91,49.96,70.89,49.44,40.95,81.64,667,98.97,52.45
2015-10-09,539.8,5230.77,36.29,36.23,38.48,42.3,27.91,50.06,71.71,49.97,40.93,81.19,671.24,99.47,52.36
2015-10-12,550.19,5230.77,36.33,35.99,37.53,42.7,27.96,50.31,72,50.3,41.24,81.5,676.43,99.14,52.77
2015-10-13,548.9,5230.77,36.03,35.63,36.35,42.53,27.85,49.78,71.35,49.77,41.24,81.14,683.17,97.92,52.44
2015-10-14,544.83,5230.77,35.64,35.05,38.54,42.67,27.82,49.54,70.96,50.2,40.45,80.48,680.41,97.49,52.25
2015-10-15,562.44,5230.77,36.01,35.58,38.05,43.34,28.15,49.87,72.3,50.725,40.79,81.32,693.02,98.28,53
2015-10-16,570.76,5230.77,36.18,35.78,37.8,43.47,28.25,50.23,71.75,49.98,41.43,81.66,695.32,99.7,53.3
2015-10-19,573.15,5384.6201,36.11,36.23,37.46,43.89,28.25,50.46,71.9,49.99,41.42,82.56,699.95,100.18,53.47
2015-10-20,560.88,5384.6201,36.43,36.32,37.53,43.56,28.5,50.41,72.13,50.27,41.09,83.17,680,100.27,53.37
2015-10-21,555.77,5384.6201,36.25,35.9,36.41,43.18,28.28,50.31,71.86,50.18,41.54,83.13,671.8,100.25,53.16
2015-10-22,563.91,5384.6201,36.59,36.09,37.36,43.62,29.01,51.6,72.72,51.03,41.71,86.79,681.14,103.08,53.73
2015-10-23,599.03,5538.46,36.7,37.11,37.5,42.66,29.35,51.785,72.79,51.48,41.76,85.32,719.33,102.43,52.81
2015-10-26,608.61,5538.46,36.62,36.83,36.92,41.84,28.95,52.15,72.5,51.66,41.49,86.37,731.12,102.54,52.85
2015-10-27,611.01,5384.6201,36.12,37.05,36.29,41.78,29.05,52.09,69.99,50.46,41.63,85.78,732.82,102.94,52.68
2015-10-28,617.1,5076.9199,36.85,37.52,37.52,41.39,29.36,52.24,67.99,49.48,41.57,85.99,736.92,102.74,51.9
2015-10-29,626.55,5384.6201,36.8,37.7,39.77,41.44,29.14,51.76,69.38,50.11,41.79,85.67,744.85,102.8,51.3
2015-10-30,625.9,5230.77,36.46,37.76,40.71,41.29,28.85,51.58,69.38,49.79,41.25,85.46,737.39,102.19,51.56
2015-11-02,628.35,5384.6201,37.58,38.59,41.18,40.62,28.77,51.91,70.24,50.8,41.04,87.75,747.74,101.4,51.71
2015-11-03,625.31,5461.54,37.27,38.27,41.37,41.02,28.61,51.74,70.14,49.75,40.96,87.64,748.82,100.92,51.88
2015-11-04,640.95,5461.54,37.02,38.34,41.51,41.09,28.47,51.82,68.71,49.08,40.79,87.34,755.31,100.62,51.99
2015-11-05,655.65,5461.54,37.24,38.3,41.47,40.69,28.43,52.54,68.3,49.15,41.06,86.54,760.67,100.61,51.68
2015-11-06,659.37,5461.54,37.8,38.14,41.01,38.66,28.45,52.8,68.72,49.49,40.93,84.72,761.6,99.72,49.51
2015-11-09,655.49,5769.23,37.63,37.92,40.6,38.77,28.18,52.73,67.82,48.95,40.47,83.94,754.77,98.88,49.19
2015-11-10,659.68,5384.6201,37.83,37.98,40.16,38.91,27.98,53.11,68.75,49.59,40.53,84.33,758.26,98.83,49.57
2015-11-11,673.25,5384.6201,37.53,37.66,39.76,39.15,27.82,53.17,68.75,49.63,40.36,84.63,765.25,99.43,49.99
2015-11-12,665.6,5384.6201,37.03,37.49,39.75,38.98,27.83,52.85,67.48,48.64,40.22,84.15,756.53,98.37,49.49
2015-11-13,642.35,5307.6899,36.96,36.77,40.59,39.06,26.21,52.36,67.02,48.06,39.97,83.66,740.07,98.04,49.02
2015-11-16,647.81,5307.6899,37.57,37.33,41.48,39.88,26.79,53.36,67.41,48.44,40.59,84.58,750.42,99.56,50.37
2015-11-17,643.3,5307.6899,37.49,38.38,41.92,39.01,26.81,53.33,67.83,49.03,40.48,84.85,745.98,98.83,49.54
2015-11-18,663.54,5307.6899,37.97,39.34,43.03,38.98,27.12,53.93,68.28,49.485,41.15,85.87,760.01,100.27,50.07
2015-11-19,661.27,5538.46,37.86,38.5,42.61,39.52,27.37,54.05,68.31,49.25,41.4,86.15,759.94,100.93,50.26
2015-11-20,668.45,5538.46,37.91,39.28,41.91,39.67,27.57,54.44,68.53,49.17,40.92,87.05,777,100.1,50.51
2015-11-23,678.99,5153.8501,37.76,40.03,41.9,39.5,27.43,54.31,68.25,49.08,41.4,87.4,776.7,100.85,49.92
2015-11-24,671.15,5307.6899,37.86,40.67,42.65,39.19,27.27,54.18,68.22,49.23,41.32,86.73,769.63,100.63,49.38
2015-11-25,675.34,5307.6899,37.77,41.34,42.73,38.98,27.24,54.4,68.61,49.17,41.5,86.35,769.26,100.5,49.07
2015-11-27,673.26,5384.6201,37.72,41.97,42.19,39.12,27.32,54.06,68.86,49.49,41.55,86.07,771.97,100.74,49.54
2015-11-30,664.8,5384.6201,37.89,41.82,42.97,39.1,27.25,54.25,67.43,48.54,41.1,85.91,762.85,100.16,49.32
2015-12-01,679.06,5384.6201,38.31,41.06,41.97,39.62,27.57,54.15,67.95,48.91,41.04,87.28,783.79,101.06,49.91
2015-12-02,676.01,5076.9199,38.25,40.42,41.14,38.46,27.44,53.91,63.58,47.24,41.01,85.83,777.85,99.48,48.69
2015-12-03,666.25,5076.9199,37.5,40.15,41.92,38.16,26.95,52.65,62.22,46.58,40.51,84.76,768.2,99.09,48.12
2015-12-04,672.64,5076.9199,38.41,41.1,42.44,38.63,27.48,53.71,62.8,47.83,41.1,85.11,779.21,101.06,49.45
2015-12-07,669.83,5307.6899,38.33,40.7,41.41,38.07,27.49,53.51,62.08,47.17,41.07,86.44,772.99,100.67,50.08
2015-12-08,677.33,5307.6899,38.02,41.17,40.01,37.98,27.15,53.48,60.51,46.68,41.17,85.97,775.14,100.17,50.5
2015-12-09,664.79,5076.9199,37.2,40.98,40.49,38.2,26.73,52.99,60.55,46.29,41.13,85.4,762.55,99.13,49.94
2015-12-10,662.32,5307.6899,37.8,41.25,39.48,37.43,26.77,53.11,61.51,46.89,41.11,85.42,760.04,98.9,48.56
2015-12-11,640.15,5307.6899,36.92,40.19,38.01,37.02,26.16,52.25,62,46.6,40.91,84.82,750.42,97.78,48.56
2015-12-14,657.91,5307.6899,36.77,40.25,37.06,37.46,26.49,52.78,61.68,46.75,41.21,85.2,762.54,97.95,49.54
2015-12-15,658.64,5153.8501,37.41,40.81,37.89,37.11,26.85,53.08,62.61,46.57,41.14,85.8,760.09,99.39,49.92
2015-12-16,675.77,5153.8501,37.76,41.43,38.68,38.3,27.235,54.06,64.27,47.14,41.54,85.97,776.59,101.08,51.22
2015-12-17,670.65,5230.77,36.96,40.78,37.54,38.11,26.72,53.35,64.2,46.31,41.25,85.66,769.83,100.2,51.26
2015-12-18,664.14,5230.77,36.68,40.1,37.93,37.48,26.27,52.45,62.36,45.21,40.55,84.82,756.85,97.9,50.24
2015-12-21,664.51,5230.77,37.04,40.83,38.24,37.73,26.635,52.6,62.5,45.24,40.86,85.93,760.8,98.62,50.39
2015-12-22,663.15,5230.77,37.8,41.22,39.25,37.94,26.89,52.71,63.4,46,41.27,87.04,767.13,99.8,50.74
2015-12-23,663.7,5230.77,38.47,41.77,40.78,38.66,27.4,53.95,63.98,45.83,41.55,87.3,768.51,100.64,51.54
2015-12-24,662.79,5384.6201,38.47,42.14,40.58,38.6,27.38,53.82,63.53,45.92,41.3,86.94,765.84,100.54,51.57
2015-12-28,675.2,5230.77,38.34,41.78,39.93,38.71,27.31,53.79,63.18,45.82,41.51,87.08,782.24,100.68,51.89
2015-12-29,693.97,5076.9199,38.8,42.36,40.39,39.05,27.77,54.26,63.19,45.67,41.53,88,793.96,101.45,52.3
2015-12-30,689.07,5230.77,38.51,42.17,39.69,38.99,27.53,53.78,62.36,45.58,41.46,87.02,790.3,101.15,52.23
2015-12-31,675.89,5307.6899,38.4,41.81,39.13,38.69,27.155,52.89,62.02,45.1,41,86.45,778.01,99.92,51.31
2016-01-04,636.99,5307.6899,37.78,40.69,37.98,38.7,26.41,51.55,61.79,44.26,40.61,85.39,759.44,98.77,51.32
2016-01-05,633.79,5000,37.89,40.55,37.58,38.93,26.29,51.51,63.47,44.55,40.64,87.14,761.53,99.45,51.87
2016-01-06,632.65,5153.8501,37.05,40.73,36.02,38.61,26.01,50.78,63.16,43.64,40.19,86.41,759.33,99.48,51.73
2016-01-07,607.94,5230.77,36.16,39,35.73,38.81,25.41,48.43,63.09,42.66,39.79,84.26,741,97.57,51.72
2016-01-08,607.05,4923.0801,35.9,38.59,35.67,38.42,24.78,47.56,63.12,42.78,39.8,83.08,730.91,97.21,51.47
2016-01-11,617.74,5153.8501,35.85,37.94,35.16,38.6,25.27,47.42,61.75,42.99,40.12,83.69,733.07,97.44,51.89
2016-01-12,617.89,5230.77,35.9,38.19,35.55,38.6,25.35,47.46,62.98,43.5,40.7,84.06,745.34,97.62,51.55
2016-01-13,581.81,5230.77,35.18,36.86,34.33,38.78,24.6,46.38,62.69,42.62,40.04,82.78,719.57,96.5,51.84
2016-01-14,593,4923.0801,35.78,37.61,35.36,39.74,24.66,47.32,63.13,43.2,40.13,83.96,731.39,95.81,53
2016-01-15,570.18,4923.0801,35.45,37.11,35.04,39.6,23.62,46.7,63.56,42.2,39.86,79.12,710.49,93.93,52.75
2016-01-19,574.48,4923.0801,35.07,37.2,34.81,39.83,23.85,47.5,63.66,42.95,39.96,79.5,719.08,95.77,54.19
2016-01-20,571.77,4846.1499,34.27,37.26,34.81,38.97,22.9,46.65,63.73,43.28,39.66,78.22,718.56,93.77,52.94
2016-01-21,575.02,5000,34.38,37.23,35.11,39.09,22.9,47.39,64.51,43.4,39.4,79.13,726.67,94.47,52.47
2016-01-22,596.38,4692.3101,35,37.98,35.25,39.87,23.37,48.19,64.23,43.65,39.59,81.62,745.46,95.85,53.62
2016-01-25,596.53,4769.23,34.21,37.61,33.65,38.98,23.17,47.41,62.72,43.1,39.1,81.19,733.62,95.94,53.21
2016-01-26,601.25,5076.9199,34.63,37.51,34.83,39.38,23.72,47.71,64.07,44.19,39.25,83.61,733.79,96.32,53.86
2016-01-27,583.35,4769.23,35.54,37.05,34.71,39.6,23.43,47.01,63.18,44.06,39.31,83.19,717.58,95.94,53.58
2016-01-28,635.35,5000,35.97,36.11,34.62,40.37,23.105,46.425,63.05,44.48,39.5,84.81,748.3,97.45,54.7
2016-01-29,587,4692.3101,37.01,37.65,35.72,41.3,23.79,47.86,64.77,45.12,39.81,86.2,761.35,99.3,55.23
2016-02-01,574.81,5000,36.98,37.69,35.67,41.38,23.48,48.35,65.21,45.16,43.15,86.82,770.77,99.03,56.09
2016-02-02,552.1,5153.8501,36.22,37.07,34.53,41.45,22.83,48.35,63.48,44.33,42.79,86.21,780.91,98.21,56.13
2016-02-03,531.07,5153.8501,36.3,37.19,36.08,42.15,23.1,48.1,64.91,44.37,43.23,86.77,749.38,98.72,56.65
2016-02-04,536.26,5153.8501,36.55,37.42,37.6,42.42,23.54,47.94,67.45,45.79,43.44,86.22,730.03,97.39,56.4
2016-02-05,502.13,5153.8501,36.29,36.04,36.95,42.91,22.89,47.04,68.08,45.85,43.07,84.06,703.76,97.32,57.05
2016-02-08,488.1,5153.8501,36.32,34.8,34.95,41.99,22.93,46.81,69.52,46.05,43.12,81.7,704.16,97.52,57.46
2016-02-09,482.07,5153.8501,36.38,35.37,34.53,42.38,22.65,46.66,69.69,45.9,42.61,82.2,701.02,98.28,57.39
2016-02-10,490.48,5153.8501,36.28,35.85,34.21,42.64,22.51,46.97,68.63,45.07,42.71,81.83,706.85,97.62,56.44
2016-02-11,503.82,5153.8501,35.54,35.33,33.53,41.89,24.68,47.74,68.83,44.69,42.61,81.51,706.36,96.9,55.74
2016-02-12,507.08,5153.8501,35.86,36.22,35.04,41.89,25.11,48.94,70.16,45.7,43.21,83.13,706.89,98.49,55.67
2016-02-16,521.1,5076.9199,36.53,37.08,36.79,42.07,25.84,49.99,71.21,46.58,43.76,84,717.64,98.6,55.73
2016-02-17,534.1,5076.9199,37.39,37.87,37.86,41.88,26.46,50.61,70.84,46.8,44.38,84.68,731.97,99.55,55.53
2016-02-18,525,5076.9199,37.23,37.19,37.09,42.84,26.43,50.85,70.96,46.73,44.52,86.02,717.51,99.62,56.61
2016-02-19,534.9,5076.9199,36.92,37.44,35.95,42.97,26.55,51.25,70.48,46.69,44.99,85.46,722.11,99.58,56.53
2016-02-22,559.5,4846.1499,37.45,38.03,37.83,43.84,26.63,51.92,70.07,46.75,42.79,86.76,729.05,99.87,57.1
2016-02-23,552.94,5000,36.5,37.17,36.64,43.59,26.12,51.42,69.53,45.19,42.9,86.35,717.29,99.54,57.35
2016-02-24,554.04,5153.8501,36.18,37.48,36.99,43.4,26.32,51.63,70.23,45.47,43.1,86.3,720.9,99.68,57.39
2016-02-25,555.15,4846.1499,36.44,37.63,37.38,43.74,26.6,52.14,70.16,45.91,43.56,86.74,729.12,100.67,57.98
2016-02-26,555.23,4846.1499,36.62,37.59,38.06,42.55,26.41,51.68,70.35,46.08,43.26,85.79,724.86,98.36,56.44
2016-02-29,552.52,4923.0801,36.35,37.35,37.64,42.66,26.18,51.39,69.83,45.78,44.13,86.5,717.22,97.82,56.35
2016-03-01,579.04,5000,37.26,38.59,38.38,42.62,26.83,52.61,70.74,46.29,44.57,87.74,742.17,99.09,56.35
2016-03-02,580.21,5153.8501,37.38,39.04,38,43.08,26.9,52.21,71.41,46.18,45.03,88.41,739.48,98.33,56.23
2016-03-03,577.49,5153.8501,37.68,39.2,38.61,43.86,26.87,52.45,71.51,46.64,45,87.89,731.59,99.16,56.47
2016-03-04,575.14,5000,37.87,39.34,40.48,44.6,26.8,52.58,72.68,46.93,45.02,87.25,730.22,100,57.04
2016-03-07,562.8,5000,37.39,39.43,40.81,44.62,27.14,52.59,71.6,47.26,45.09,86.27,712.8,99.25,56.91
2016-03-08,560.26,5153.8501,36.67,38.09,38.71,44.84,27.05,52.04,71.63,47.21,44.87,85.48,713.53,99.74,57.77
2016-03-09,559.47,5000,36.37,38.13,38.94,44.95,27.61,52.12,71.42,47.39,45.04,85.22,725.41,100.2,58.08
2016-03-10,558.93,5153.8501,36.59,37.98,39.21,45.02,27.38,51.87,71.51,47.79,45.1,85,732.17,100.78,57.92
2016-03-11,569.61,5000,37.72,39.23,40.15,44.33,27.86,52.95,72.63,48.06,45.84,85.78,744.87,101.31,58.15
2016-03-14,573.37,5307.6899,37.63,39.02,40.07,44.61,27.7,53.01,72.46,47.8,45.8,85,750.24,100.65,58.05
2016-03-15,577.02,5615.3799,37.61,38.29,39.12,44.74,27.66,53.13,73.07,48.12,45.87,84.415,750.57,101.15,58.34
2016-03-16,574.27,6000,37.77,38.98,40.18,45.15,27.88,53.3,73.11,48,46.04,85.01,757.36,100.83,58.77
2016-03-17,559.44,6384.6201,38.76,39.29,41.31,46.05,28.19,54.23,73.83,48.75,46.11,85.98,758.48,101.87,59.2
2016-03-18,552.08,6384.6201,39.37,40.19,40.89,45.65,28.33,53.99,74.34,48.48,46.63,86.42,755.41,101.29,58.5
2016-03-21,553.98,6307.6899,39.34,39.65,41.32,45.71,28.19,54.25,73.65,48.48,46.35,85.92,762.16,101.54,58.56
2016-03-22,560.48,6000,39.25,39.88,41.73,45.83,28.28,54.05,73.48,48.38,46.34,86,760.05,100.77,58.24
2016-03-23,569.63,6384.6201,38.64,39.47,41.39,46.21,27.83,53.95,73.48,48.5,46.35,85.66,757.56,100.81,58.83
2016-03-24,582.95,6538.46,38.36,39.43,40.55,46.04,27.96,53.99,73.74,48.66,46.24,85.58,754.84,100.68,58.89
